organizationid,organizationname,locationid,locationname,catalogid,catalogname,menuitemid,menuitemname,item_class_type,modifiergroupid,modifiergroupname,modifierid,modifiername,modifier_class_type,is_modifier_default,min_quantity,max_quantity,allow_quantity_increment,increment_step,modifier_default_quantity,is_modifier_invisible,calories,price,is_modifier_active,is_modifier_deleted,modifier_created_on,modifier_modified_on,sysinserttime
org-2ad9799e-2df3-4ebb-9563-8772f5638552,Rohan's Org,loc-9dd1eaea-e264-4d51-bffb-1abdc65e3fff,Upsell Testing,catlg-e77cf90f-2b34-4aa0-9eb6-642bef1ac285,Upsell Testing Catalog,itm-a61e2278-50e4-4d38-9f0b-4c7bcd8b7f40,Burrito,0,modgrp-4bec82c6-f7a4-4c04-899b-155c47734ce1,Food Modifiers,modfr-86848405-c74f-4ff1-8e28-69ea1812d9fa,American Chz,0,False,0,99,True,NULL,NULL,False,,0.5000,True,False,2025-10-23 16:17:40.406244,2025-10-23 16:17:40.406244,2026-06-21 12:59:48.72761
org-2ad9799e-2df3-4ebb-9563-8772f5638552,Rohan's Org,loc-9dd1eaea-e264-4d51-bffb-1abdc65e3fff,Upsell Testing,catlg-e77cf90f-2b34-4aa0-9eb6-642bef1ac285,Upsell Testing Catalog,itm-a61e2278-50e4-4d38-9f0b-4c7bcd8b7f40,Burrito,0,modgrp-4bec82c6-f7a4-4c04-899b-155c47734ce1,Food Modifiers,modfr-88d9605e-addd-4d3b-b8c8-54993fe8a569,Ketchup Pkt,0,False,0,99,True,NULL,NULL,False,,NULL,True,False,2025-10-23 16:17:40.406244,2025-10-23 16:17:40.406244,2026-06-21 12:59:48.72761
org-2ad9799e-2df3-4ebb-9563-8772f5638552,Rohan's Org,loc-9dd1eaea-e264-4d51-bffb-1abdc65e3fff,Upsell Testing,catlg-e77cf90f-2b34-4aa0-9eb6-642bef1ac285,Upsell Testing Catalog,itm-a61e2278-50e4-4d38-9f0b-4c7bcd8b7f40,Burrito,0,modgrp-4bec82c6-f7a4-4c04-899b-155c47734ce1,Food Modifiers,modfr-8a29c9c8-5a41-4a69-ab35-ea4cc4937986,Cocktail Sauce,0,False,0,99,True,NULL,NULL,False,,0.3500,True,False,2025-10-23 16:17:40.406244,2025-10-23 16:17:40.406244,2026-06-21 12:59:48.72761
org-2ad9799e-2df3-4ebb-9563-8772f5638552,Rohan's Org,loc-9dd1eaea-e264-4d51-bffb-1abdc65e3fff,Upsell Testing,catlg-e77cf90f-2b34-4aa0-9eb6-642bef1ac285,Upsell Testing Catalog,itm-a61e2278-50e4-4d38-9f0b-4c7bcd8b7f40,Burrito,0,modgrp-4bec82c6-f7a4-4c04-899b-155c47734ce1,Food Modifiers,modfr-8b8bb1a8-bd17-49cc-a0ae-96a261e4d2e1,Sour Cream,0,False,0,99,True,NULL,NULL,False,,0.6000,True,False,2025-10-23 16:17:40.406244,2025-10-23 16:17:40.406244,2026-06-21 12:59:48.72761
org-2ad9799e-2df3-4ebb-9563-8772f5638552,Rohan's Org,loc-9dd1eaea-e264-4d51-bffb-1abdc65e3fff,Upsell Testing,catlg-e77cf90f-2b34-4aa0-9eb6-642bef1ac285,Upsell Testing Catalog,itm-a61e2278-50e4-4d38-9f0b-4c7bcd8b7f40,Burrito,0,modgrp-4bec82c6-f7a4-4c04-899b-155c47734ce1,Food Modifiers,modfr-9201a668-d5bc-41cf-9f8a-e3ae97f3a5e1,Relish,0,False,0,99,True,NULL,NULL,False,,NULL,True,False,2025-10-23 16:17:40.406244,2025-10-23 16:17:40.406244,2026-06-21 12:59:48.72761
org-2ad9799e-2df3-4ebb-9563-8772f5638552,Rohan's Org,loc-9dd1eaea-e264-4d51-bffb-1abdc65e3fff,Upsell Testing,catlg-e77cf90f-2b34-4aa0-9eb6-642bef1ac285,Upsell Testing Catalog,itm-a61e2278-50e4-4d38-9f0b-4c7bcd8b7f40,Burrito,0,modgrp-4bec82c6-f7a4-4c04-899b-155c47734ce1,Food Modifiers,modfr-939ca2a1-c244-4d48-8b59-2d2e03a285f3,Cheese,0,False,0,99,True,NULL,NULL,False,,0.5000,True,False,2025-10-23 16:17:40.406244,2025-10-23 16:17:40.406244,2026-06-21 12:59:48.72761
org-2ad9799e-2df3-4ebb-9563-8772f5638552,Rohan's Org,loc-9dd1eaea-e264-4d51-bffb-1abdc65e3fff,Upsell Testing,catlg-e77cf90f-2b34-4aa0-9eb6-642bef1ac285,Upsell Testing Catalog,itm-a61e2278-50e4-4d38-9f0b-4c7bcd8b7f40,Burrito,0,modgrp-4bec82c6-f7a4-4c04-899b-155c47734ce1,Food Modifiers,modfr-94ec5dbd-6db6-498a-80c5-5b995c10a962,Honey Mustard,0,False,0,99,True,NULL,NULL,False,,0.3500,True,False,2025-10-23 16:17:40.406244,2025-10-23 16:17:40.406244,2026-06-21 12:59:48.72761
org-2ad9799e-2df3-4ebb-9563-8772f5638552,Rohan's Org,loc-9dd1eaea-e264-4d51-bffb-1abdc65e3fff,Upsell Testing,catlg-e77cf90f-2b34-4aa0-9eb6-642bef1ac285,Upsell Testing Catalog,itm-a61e2278-50e4-4d38-9f0b-4c7bcd8b7f40,Burrito,0,modgrp-4bec82c6-f7a4-4c04-899b-155c47734ce1,Food Modifiers,modfr-97b4646a-c724-42d3-92aa-0c788b8cacf7,Olives,0,False,0,99,True,NULL,NULL,False,,0.5000,True,False,2025-10-23 16:17:40.406244,2025-10-23 16:17:40.406244,2026-06-21 12:59:48.72761
org-2ad9799e-2df3-4ebb-9563-8772f5638552,Rohan's Org,loc-9dd1eaea-e264-4d51-bffb-1abdc65e3fff,Upsell Testing,catlg-e77cf90f-2b34-4aa0-9eb6-642bef1ac285,Upsell Testing Catalog,itm-a61e2278-50e4-4d38-9f0b-4c7bcd8b7f40,Burrito,0,modgrp-4bec82c6-f7a4-4c04-899b-155c47734ce1,Food Modifiers,modfr-9ac481a7-2b43-4e4a-b1bf-d153299d66d3,Sweet Relish ,0,False,0,99,True,NULL,NULL,False,,NULL,True,False,2025-10-23 16:17:40.406244,2025-10-23 16:17:40.406244,2026-06-21 12:59:48.72761
org-2ad9799e-2df3-4ebb-9563-8772f5638552,Rohan's Org,loc-9dd1eaea-e264-4d51-bffb-1abdc65e3fff,Upsell Testing,catlg-e77cf90f-2b34-4aa0-9eb6-642bef1ac285,Upsell Testing Catalog,itm-a61e2278-50e4-4d38-9f0b-4c7bcd8b7f40,Burrito,0,modgrp-4bec82c6-f7a4-4c04-899b-155c47734ce1,Food Modifiers,modfr-9f9bcc29-1f0f-4a02-b3a5-13df648bf7a7,Spicy Papa Sauce,0,False,0,99,True,NULL,NULL,False,,0.3500,True,False,2025-10-23 16:17:40.406244,2025-10-23 16:17:40.406244,2026-06-21 12:59:48.72761
org-2ad9799e-2df3-4ebb-9563-8772f5638552,Rohan's Org,loc-9dd1eaea-e264-4d51-bffb-1abdc65e3fff,Upsell Testing,catlg-e77cf90f-2b34-4aa0-9eb6-642bef1ac285,Upsell Testing Catalog,itm-a61e2278-50e4-4d38-9f0b-4c7bcd8b7f40,Burrito,0,modgrp-4bec82c6-f7a4-4c04-899b-155c47734ce1,Food Modifiers,modfr-a4fba93b-f205-472f-b42a-62b948cf15ef,Grilled Onions,0,False,0,99,True,NULL,NULL,False,,0.5000,True,False,2025-10-23 16:17:40.406244,2025-10-23 16:17:40.406244,2026-06-21 12:59:48.72761
org-2ad9799e-2df3-4ebb-9563-8772f5638552,Rohan's Org,loc-9dd1eaea-e264-4d51-bffb-1abdc65e3fff,Upsell Testing,catlg-e77cf90f-2b34-4aa0-9eb6-642bef1ac285,Upsell Testing Catalog,itm-a61e2278-50e4-4d38-9f0b-4c7bcd8b7f40,Burrito,0,modgrp-4bec82c6-f7a4-4c04-899b-155c47734ce1,Food Modifiers,modfr-a5a69a53-3c54-43a5-a372-0db442fc51da,No Sauce,0,False,0,99,True,NULL,NULL,False,,NULL,True,False,2025-10-23 16:17:40.406244,2025-10-23 16:17:40.406244,2026-06-21 12:59:48.72761
org-2ad9799e-2df3-4ebb-9563-8772f5638552,Rohan's Org,loc-9dd1eaea-e264-4d51-bffb-1abdc65e3fff,Upsell Testing,catlg-e77cf90f-2b34-4aa0-9eb6-642bef1ac285,Upsell Testing Catalog,itm-a61e2278-50e4-4d38-9f0b-4c7bcd8b7f40,Burrito,0,modgrp-4bec82c6-f7a4-4c04-899b-155c47734ce1,Food Modifiers,modfr-a8b1be21-2214-4e68-bfee-6b332fa10798,Salt,0,False,0,99,True,NULL,NULL,False,,NULL,True,False,2025-10-23 16:17:40.406244,2025-10-23 16:17:40.406244,2026-06-21 12:59:48.72761
org-2ad9799e-2df3-4ebb-9563-8772f5638552,Rohan's Org,loc-9dd1eaea-e264-4d51-bffb-1abdc65e3fff,Upsell Testing,catlg-e77cf90f-2b34-4aa0-9eb6-642bef1ac285,Upsell Testing Catalog,itm-a61e2278-50e4-4d38-9f0b-4c7bcd8b7f40,Burrito,0,modgrp-4bec82c6-f7a4-4c04-899b-155c47734ce1,Food Modifiers,modfr-b44082df-c316-4c95-8360-0a1954861e3c,Jalapenos,0,False,0,99,True,NULL,NULL,False,,0.5000,True,False,2025-10-23 16:17:40.406244,2025-10-23 16:17:40.406244,2026-06-21 12:59:48.72761
org-2ad9799e-2df3-4ebb-9563-8772f5638552,Rohan's Org,loc-9dd1eaea-e264-4d51-bffb-1abdc65e3fff,Upsell Testing,catlg-e77cf90f-2b34-4aa0-9eb6-642bef1ac285,Upsell Testing Catalog,itm-a61e2278-50e4-4d38-9f0b-4c7bcd8b7f40,Burrito,0,modgrp-4bec82c6-f7a4-4c04-899b-155c47734ce1,Food Modifiers,modfr-b49769f2-6301-41d4-8333-73e4c734ceba,Cut,0,False,0,99,True,NULL,NULL,False,,NULL,True,False,2025-10-23 16:17:40.406244,2025-10-23 16:17:40.406244,2026-06-21 12:59:48.72761
org-2ad9799e-2df3-4ebb-9563-8772f5638552,Rohan's Org,loc-9dd1eaea-e264-4d51-bffb-1abdc65e3fff,Upsell Testing,catlg-e77cf90f-2b34-4aa0-9eb6-642bef1ac285,Upsell Testing Catalog,itm-a61e2278-50e4-4d38-9f0b-4c7bcd8b7f40,Burrito,0,modgrp-4bec82c6-f7a4-4c04-899b-155c47734ce1,Food Modifiers,modfr-b5d970b4-053d-4a5c-a1fb-79bc388a19e7,Pepper Jack Chz,0,False,0,99,True,NULL,NULL,False,,0.5000,True,False,2025-10-23 16:17:40.406244,2025-10-23 16:17:40.406244,2026-06-21 12:59:48.72761
org-2ad9799e-2df3-4ebb-9563-8772f5638552,Rohan's Org,loc-9dd1eaea-e264-4d51-bffb-1abdc65e3fff,Upsell Testing,catlg-e77cf90f-2b34-4aa0-9eb6-642bef1ac285,Upsell Testing Catalog,itm-a61e2278-50e4-4d38-9f0b-4c7bcd8b7f40,Burrito,0,modgrp-4bec82c6-f7a4-4c04-899b-155c47734ce1,Food Modifiers,modfr-b72a2657-6336-4911-ae2f-8baeee454ee3,AW Sauce,0,False,0,99,True,NULL,NULL,False,,0.2500,True,False,2025-10-23 16:17:40.406244,2025-10-23 16:17:40.406244,2026-06-21 12:59:48.72761
org-tf5i2lw1qz,Sakshi Demo,loc-adf5wvprpu,Burger Fi (Symphony),catlg-db643780-e0bb-458b-b624-fa5c74ca8c06,Burger Fi (Symphony) Catalog,itm-dd44ab2e-e562-41ae-aa69-3d7e20498d94,CHOPPED SALAD SM,0,modgrp-f64749f6-ee8d-4d53-b360-de8ca6c5b19b,M-OTHER MODS,modfr-c4f9b324-97c5-4730-8c89-a2eea6041a6a,BAMBINO,0,False,0,0,True,NULL,NULL,False,,NULL,True,False,2025-08-14 02:05:38.265055,2025-08-14 02:05:38.265055,2026-06-21 13:01:32.670927
org-tf5i2lw1qz,Sakshi Demo,loc-f9507722-f4c3-45a1-a7a6-6358548bea05,A&w Lab new(Dont take order),catlg-5f49688b-1b0a-4963-9e20-90dba233b023,A&w Lab new(Dont take order) Catalog,itm-59548cb0-dd19-470a-afb7-f5f43bee1979,30pc Corn Dog Nuggets,0,modgrp-49f6b8c4-7d89-420c-9c0d-bacb0d0a372d,Chkn & Seafood Food Modifiers,modfr-15719f15-f20d-407f-868e-07098b9990b8,**Allergy Alert***,0,False,0,99,True,NULL,NULL,False,,NULL,True,False,2025-08-22 06:57:39.012641,2025-08-22 06:57:39.012641,2026-06-21 13:00:41.434162
org-tf5i2lw1qz,Sakshi Demo,loc-f9507722-f4c3-45a1-a7a6-6358548bea05,A&w Lab new(Dont take order),catlg-5f49688b-1b0a-4963-9e20-90dba233b023,A&w Lab new(Dont take order) Catalog,itm-59548cb0-dd19-470a-afb7-f5f43bee1979,30pc Corn Dog Nuggets,0,modgrp-49f6b8c4-7d89-420c-9c0d-bacb0d0a372d,Chkn & Seafood Food Modifiers,modfr-186d99c6-4478-408d-a215-3684e5fe14b6,Thousand Island,0,False,0,99,True,NULL,NULL,False,,NULL,True,False,2025-08-22 06:57:39.012683,2025-08-22 06:57:39.012683,2026-06-21 13:00:41.434162
org-tf5i2lw1qz,Sakshi Demo,loc-f9507722-f4c3-45a1-a7a6-6358548bea05,A&w Lab new(Dont take order),catlg-5f49688b-1b0a-4963-9e20-90dba233b023,A&w Lab new(Dont take order) Catalog,itm-59548cb0-dd19-470a-afb7-f5f43bee1979,30pc Corn Dog Nuggets,0,modgrp-49f6b8c4-7d89-420c-9c0d-bacb0d0a372d,Chkn & Seafood Food Modifiers,modfr-1d8f1ac6-fa54-419e-990d-ae99d25d17e9,Coney Sauce,0,False,0,99,True,NULL,NULL,False,,0.5000,True,False,2025-08-22 06:57:39.012651,2025-08-22 06:57:39.012651,2026-06-21 13:00:41.434162
org-tf5i2lw1qz,Sakshi Demo,loc-f9507722-f4c3-45a1-a7a6-6358548bea05,A&w Lab new(Dont take order),catlg-5f49688b-1b0a-4963-9e20-90dba233b023,A&w Lab new(Dont take order) Catalog,itm-59548cb0-dd19-470a-afb7-f5f43bee1979,30pc Corn Dog Nuggets,0,modgrp-49f6b8c4-7d89-420c-9c0d-bacb0d0a372d,Chkn & Seafood Food Modifiers,modfr-1df35335-1c77-46b2-b7de-e9006d6f43d7,Jalapenos,0,False,0,99,True,NULL,NULL,False,,NULL,True,False,2025-08-22 06:57:39.012652,2025-08-22 06:57:39.012652,2026-06-21 13:00:41.434162
org-tf5i2lw1qz,Sakshi Demo,loc-f9507722-f4c3-45a1-a7a6-6358548bea05,A&w Lab new(Dont take order),catlg-5f49688b-1b0a-4963-9e20-90dba233b023,A&w Lab new(Dont take order) Catalog,itm-59548cb0-dd19-470a-afb7-f5f43bee1979,30pc Corn Dog Nuggets,0,modgrp-49f6b8c4-7d89-420c-9c0d-bacb0d0a372d,Chkn & Seafood Food Modifiers,modfr-1f5971ae-08e3-456c-b2ca-28ec5aa2d9ad,Cheese,0,False,0,99,True,NULL,NULL,False,,0.5000,True,False,2025-08-22 06:57:39.01266,2025-08-22 06:57:39.01266,2026-06-21 13:00:41.434162
org-tf5i2lw1qz,Sakshi Demo,loc-f9507722-f4c3-45a1-a7a6-6358548bea05,A&w Lab new(Dont take order),catlg-5f49688b-1b0a-4963-9e20-90dba233b023,A&w Lab new(Dont take order) Catalog,itm-59548cb0-dd19-470a-afb7-f5f43bee1979,30pc Corn Dog Nuggets,0,modgrp-49f6b8c4-7d89-420c-9c0d-bacb0d0a372d,Chkn & Seafood Food Modifiers,modfr-2385f4e3-460f-4fa6-b9e7-8793d1b56dc8,No Salt,0,False,0,99,True,NULL,NULL,False,,NULL,True,False,2025-08-22 06:57:39.012657,2025-08-22 06:57:39.012657,2026-06-21 13:00:41.434162
org-tf5i2lw1qz,Sakshi Demo,loc-f9507722-f4c3-45a1-a7a6-6358548bea05,A&w Lab new(Dont take order),catlg-5f49688b-1b0a-4963-9e20-90dba233b023,A&w Lab new(Dont take order) Catalog,itm-59548cb0-dd19-470a-afb7-f5f43bee1979,30pc Corn Dog Nuggets,0,modgrp-49f6b8c4-7d89-420c-9c0d-bacb0d0a372d,Chkn & Seafood Food Modifiers,modfr-24ddc0bc-7bc7-4863-9c34-2397f0090b41,Sweet & Sour Sauce,0,False,0,99,True,NULL,NULL,False,,0.5000,True,False,2025-08-22 06:57:39.012659,2025-08-22 06:57:39.012659,2026-06-21 13:00:41.434162
org-tf5i2lw1qz,Sakshi Demo,loc-f9507722-f4c3-45a1-a7a6-6358548bea05,A&w Lab new(Dont take order),catlg-5f49688b-1b0a-4963-9e20-90dba233b023,A&w Lab new(Dont take order) Catalog,itm-59548cb0-dd19-470a-afb7-f5f43bee1979,30pc Corn Dog Nuggets,0,modgrp-49f6b8c4-7d89-420c-9c0d-bacb0d0a372d,Chkn & Seafood Food Modifiers,modfr-2d3af169-267e-4bb9-bb39-bf1bed85e1d0,No Sauce,0,False,0,99,True,NULL,NULL,False,,NULL,True,False,2025-08-22 06:57:39.012655,2025-08-22 06:57:39.012655,2026-06-21 13:00:41.434162
org-tf5i2lw1qz,Sakshi Demo,loc-f9507722-f4c3-45a1-a7a6-6358548bea05,A&w Lab new(Dont take order),catlg-5f49688b-1b0a-4963-9e20-90dba233b023,A&w Lab new(Dont take order) Catalog,itm-59548cb0-dd19-470a-afb7-f5f43bee1979,30pc Corn Dog Nuggets,0,modgrp-49f6b8c4-7d89-420c-9c0d-bacb0d0a372d,Chkn & Seafood Food Modifiers,modfr-2e44d443-ac25-4153-8f8a-eaa012030aa6,AW Sauce,0,False,0,99,True,NULL,NULL,False,,0.2500,True,False,2025-08-22 06:57:39.01266,2025-08-22 06:57:39.01266,2026-06-21 13:00:41.434162
org-tf5i2lw1qz,Sakshi Demo,loc-f9507722-f4c3-45a1-a7a6-6358548bea05,A&w Lab new(Dont take order),catlg-5f49688b-1b0a-4963-9e20-90dba233b023,A&w Lab new(Dont take order) Catalog,itm-59548cb0-dd19-470a-afb7-f5f43bee1979,30pc Corn Dog Nuggets,0,modgrp-49f6b8c4-7d89-420c-9c0d-bacb0d0a372d,Chkn & Seafood Food Modifiers,modfr-3581395d-200e-4303-9c49-56fa03f9c04a,Mushrooms,0,False,0,99,True,NULL,NULL,False,,0.5000,True,False,2025-08-22 06:57:39.012652,2025-08-22 06:57:39.012652,2026-06-21 13:00:41.434162
org-tf5i2lw1qz,Sakshi Demo,loc-f9507722-f4c3-45a1-a7a6-6358548bea05,A&w Lab new(Dont take order),catlg-5f49688b-1b0a-4963-9e20-90dba233b023,A&w Lab new(Dont take order) Catalog,itm-59548cb0-dd19-470a-afb7-f5f43bee1979,30pc Corn Dog Nuggets,0,modgrp-49f6b8c4-7d89-420c-9c0d-bacb0d0a372d,Chkn & Seafood Food Modifiers,modfr-36d60814-bf93-42aa-a157-63f7ab6546cf,Ketchup,0,False,0,99,True,NULL,NULL,False,,NULL,True,False,2025-08-22 06:57:39.012652,2025-08-22 06:57:39.012652,2026-06-21 13:00:41.434162
org-tf5i2lw1qz,Sakshi Demo,loc-f9507722-f4c3-45a1-a7a6-6358548bea05,A&w Lab new(Dont take order),catlg-5f49688b-1b0a-4963-9e20-90dba233b023,A&w Lab new(Dont take order) Catalog,itm-59548cb0-dd19-470a-afb7-f5f43bee1979,30pc Corn Dog Nuggets,0,modgrp-49f6b8c4-7d89-420c-9c0d-bacb0d0a372d,Chkn & Seafood Food Modifiers,modfr-3a581c46-ac3c-4753-9a5d-3c5277c49aa6,Onions,0,False,0,99,True,NULL,NULL,False,,0.5000,True,False,2025-08-22 06:57:39.012653,2025-08-22 06:57:39.012653,2026-06-21 13:00:41.434162
org-tf5i2lw1qz,Sakshi Demo,loc-f9507722-f4c3-45a1-a7a6-6358548bea05,A&w Lab new(Dont take order),catlg-5f49688b-1b0a-4963-9e20-90dba233b023,A&w Lab new(Dont take order) Catalog,itm-59548cb0-dd19-470a-afb7-f5f43bee1979,30pc Corn Dog Nuggets,0,modgrp-49f6b8c4-7d89-420c-9c0d-bacb0d0a372d,Chkn & Seafood Food Modifiers,modfr-43e04c6d-7c12-4a7b-80c0-a89efd25f7da,Lettuce,0,False,0,99,True,NULL,NULL,False,,0.5000,True,False,2025-08-22 06:57:39.012652,2025-08-22 06:57:39.012652,2026-06-21 13:00:41.434162
org-tf5i2lw1qz,Sakshi Demo,loc-f9507722-f4c3-45a1-a7a6-6358548bea05,A&w Lab new(Dont take order),catlg-5f49688b-1b0a-4963-9e20-90dba233b023,A&w Lab new(Dont take order) Catalog,itm-59548cb0-dd19-470a-afb7-f5f43bee1979,30pc Corn Dog Nuggets,0,modgrp-49f6b8c4-7d89-420c-9c0d-bacb0d0a372d,Chkn & Seafood Food Modifiers,modfr-43e9d07d-5125-49c9-b583-0fc0fbed4819,Burger Patty,0,False,0,99,True,NULL,NULL,False,,1.4000,True,False,2025-08-22 06:57:39.01265,2025-08-22 06:57:39.01265,2026-06-21 13:00:41.434162
org-tf5i2lw1qz,Sakshi Demo,loc-f9507722-f4c3-45a1-a7a6-6358548bea05,A&w Lab new(Dont take order),catlg-5f49688b-1b0a-4963-9e20-90dba233b023,A&w Lab new(Dont take order) Catalog,itm-59548cb0-dd19-470a-afb7-f5f43bee1979,30pc Corn Dog Nuggets,0,modgrp-49f6b8c4-7d89-420c-9c0d-bacb0d0a372d,Chkn & Seafood Food Modifiers,modfr-451c83fd-91fe-4d9c-8541-0b75d1b2c115,Sweet Relish ,0,False,0,99,True,NULL,NULL,False,,NULL,True,False,2025-08-22 06:57:39.012654,2025-08-22 06:57:39.012654,2026-06-21 13:00:41.434162
org-tf5i2lw1qz,Sakshi Demo,loc-f9507722-f4c3-45a1-a7a6-6358548bea05,A&w Lab new(Dont take order),catlg-5f49688b-1b0a-4963-9e20-90dba233b023,A&w Lab new(Dont take order) Catalog,itm-59548cb0-dd19-470a-afb7-f5f43bee1979,30pc Corn Dog Nuggets,0,modgrp-49f6b8c4-7d89-420c-9c0d-bacb0d0a372d,Chkn & Seafood Food Modifiers,modfr-4dcf3ae6-5501-4885-bf9d-37714f4717f4,French,0,False,0,99,True,NULL,NULL,False,,NULL,True,False,2025-08-22 06:57:39.012683,2025-08-22 06:57:39.012683,2026-06-21 13:00:41.434162
org-tf5i2lw1qz,Sakshi Demo,loc-f9507722-f4c3-45a1-a7a6-6358548bea05,A&w Lab new(Dont take order),catlg-5f49688b-1b0a-4963-9e20-90dba233b023,A&w Lab new(Dont take order) Catalog,itm-59548cb0-dd19-470a-afb7-f5f43bee1979,30pc Corn Dog Nuggets,0,modgrp-49f6b8c4-7d89-420c-9c0d-bacb0d0a372d,Chkn & Seafood Food Modifiers,modfr-596840a4-1d42-419b-a8d3-e5305259b81d,Bun,0,False,0,99,True,NULL,NULL,False,,0.5000,True,False,2025-08-22 06:57:39.01265,2025-08-22 06:57:39.01265,2026-06-21 13:00:41.434162
org-2ad9799e-2df3-4ebb-9563-8772f5638552,Rohan's Org,loc-9dd1eaea-e264-4d51-bffb-1abdc65e3fff,Upsell Testing,catlg-e77cf90f-2b34-4aa0-9eb6-642bef1ac285,Upsell Testing Catalog,itm-a61e2278-50e4-4d38-9f0b-4c7bcd8b7f40,Burrito,0,modgrp-4bec82c6-f7a4-4c04-899b-155c47734ce1,Food Modifiers,modfr-b981632d-b297-474f-8131-6add4f39757a,3 Pepper Fire Sauce,0,False,0,99,True,NULL,NULL,False,,0.2500,True,False,2025-10-23 16:17:40.406244,2025-10-23 16:17:40.406244,2026-06-21 12:59:48.72761
org-2ad9799e-2df3-4ebb-9563-8772f5638552,Rohan's Org,loc-9dd1eaea-e264-4d51-bffb-1abdc65e3fff,Upsell Testing,catlg-e77cf90f-2b34-4aa0-9eb6-642bef1ac285,Upsell Testing Catalog,itm-a61e2278-50e4-4d38-9f0b-4c7bcd8b7f40,Burrito,0,modgrp-4bec82c6-f7a4-4c04-899b-155c47734ce1,Food Modifiers,modfr-cf388f28-b554-486c-883d-44b53cd7a153,Coney Sauce,0,False,0,99,True,NULL,NULL,False,,0.5000,True,False,2025-10-23 16:17:40.406244,2025-10-23 16:17:40.406244,2026-06-21 12:59:48.72761
org-2ad9799e-2df3-4ebb-9563-8772f5638552,Rohan's Org,loc-9dd1eaea-e264-4d51-bffb-1abdc65e3fff,Upsell Testing,catlg-e77cf90f-2b34-4aa0-9eb6-642bef1ac285,Upsell Testing Catalog,itm-a61e2278-50e4-4d38-9f0b-4c7bcd8b7f40,Burrito,0,modgrp-4bec82c6-f7a4-4c04-899b-155c47734ce1,Food Modifiers,modfr-dc2b7b8e-3462-4883-b29a-64530144bb9d,BBQ Sauce,0,False,0,99,True,NULL,NULL,False,,0.3500,True,False,2025-10-23 16:17:40.406244,2025-10-23 16:17:40.406244,2026-06-21 12:59:48.72761
org-2ad9799e-2df3-4ebb-9563-8772f5638552,Rohan's Org,loc-9dd1eaea-e264-4d51-bffb-1abdc65e3fff,Upsell Testing,catlg-e77cf90f-2b34-4aa0-9eb6-642bef1ac285,Upsell Testing Catalog,itm-a61e2278-50e4-4d38-9f0b-4c7bcd8b7f40,Burrito,0,modgrp-4bec82c6-f7a4-4c04-899b-155c47734ce1,Food Modifiers,modfr-e0dfc9a4-599e-4123-83b6-d5cf860d5d22,No Bun,0,False,0,99,True,NULL,NULL,False,,NULL,True,False,2025-10-23 16:17:40.406244,2025-10-23 16:17:40.406244,2026-06-21 12:59:48.72761
org-2ad9799e-2df3-4ebb-9563-8772f5638552,Rohan's Org,loc-9dd1eaea-e264-4d51-bffb-1abdc65e3fff,Upsell Testing,catlg-e77cf90f-2b34-4aa0-9eb6-642bef1ac285,Upsell Testing Catalog,itm-a61e2278-50e4-4d38-9f0b-4c7bcd8b7f40,Burrito,0,modgrp-4bec82c6-f7a4-4c04-899b-155c47734ce1,Food Modifiers,modfr-e5390f8d-6a26-4884-b093-1f68f7aa7e64,Mushroom Onion Mix,0,False,0,99,True,NULL,NULL,False,,0.5000,True,False,2025-10-23 16:17:40.406244,2025-10-23 16:17:40.406244,2026-06-21 12:59:48.72761
org-2ad9799e-2df3-4ebb-9563-8772f5638552,Rohan's Org,loc-9dd1eaea-e264-4d51-bffb-1abdc65e3fff,Upsell Testing,catlg-e77cf90f-2b34-4aa0-9eb6-642bef1ac285,Upsell Testing Catalog,itm-a61e2278-50e4-4d38-9f0b-4c7bcd8b7f40,Burrito,0,modgrp-4bec82c6-f7a4-4c04-899b-155c47734ce1,Food Modifiers,modfr-e53dc28a-3806-4c88-b829-c5fb54e31d7c,Fish Patty,0,False,0,99,True,NULL,NULL,False,,2.1900,True,False,2025-10-23 16:17:40.406244,2025-10-23 16:17:40.406244,2026-06-21 12:59:48.72761
org-2ad9799e-2df3-4ebb-9563-8772f5638552,Rohan's Org,loc-9dd1eaea-e264-4d51-bffb-1abdc65e3fff,Upsell Testing,catlg-e77cf90f-2b34-4aa0-9eb6-642bef1ac285,Upsell Testing Catalog,itm-a61e2278-50e4-4d38-9f0b-4c7bcd8b7f40,Burrito,0,modgrp-4bec82c6-f7a4-4c04-899b-155c47734ce1,Food Modifiers,modfr-e5515ea2-afe4-4526-bb77-5dfa7987cded,**Allergy Alert***,0,False,0,99,True,NULL,NULL,False,,NULL,True,False,2025-10-23 16:17:40.406244,2025-10-23 16:17:40.406244,2026-06-21 12:59:48.72761
