organizationid,organizationname,locationid,locationname,categoryid,categoryname,menuitemid,menuitemname,catalogid,itemunitprice,price_changed_on,item_class_type,entitytype,calories,protein,sugar,fat,is_alcoholic,is_vegetarian_item,is_vegan_item,has_allergen,is_active,is_deleted,gms_created_on,gms_modified_on,sysinserttime,average_rating,rating_count,norm_ts_name
org-d4efebe6-0ab3-4f44-a113-b9653a58c1d2,GRUBBRR Demos,loc-2bd29e8d-b962-472e-9e01-1ff06b6f9172,Fat Slice Demo,cat-448c53fd-9ad3-4cf8-9208-2a62c43fc9e0,Pasta,itm-da9b47b1-2981-422c-93e4-cc3846721fc5,Buffet Cheesy Alfredo Pasta,catlg-02cb3174-d197-4ae1-85da-53698e66d63b,NULL,NULL,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,True,2025-12-24 14:58:08.208856,2025-12-24 14:58:08.208856,2026-05-12 14:35:54.174971,NULL,NULL,alfredo buffet cheesy pasta
org-d4efebe6-0ab3-4f44-a113-b9653a58c1d2,GRUBBRR Demos,loc-2bd29e8d-b962-472e-9e01-1ff06b6f9172,Fat Slice Demo,cat-75024c9b-8ed2-4387-aec2-dbd7e7f1de73,Carryout Drinks,itm-b6d9296c-361f-4e65-b2b3-5e56e833a392,Lipton  Sweet Tea,catlg-02cb3174-d197-4ae1-85da-53698e66d63b,NULL,NULL,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,True,2025-12-24 14:58:08.208856,2025-12-24 14:58:08.208856,2026-05-12 14:35:54.174971,NULL,NULL,lipton sweet tea
org-d4efebe6-0ab3-4f44-a113-b9653a58c1d2,GRUBBRR Demos,loc-2bd29e8d-b962-472e-9e01-1ff06b6f9172,Fat Slice Demo,cat-0e2ed811-df7a-4eb4-b9b5-dcfcb1d25cea,Pizza,itm-a91ddba3-4a2d-4dcd-94dd-7fea5c4c2066,Pepperoni Lover's  Pizza,catlg-02cb3174-d197-4ae1-85da-53698e66d63b,1.0000,2025-12-24 15:39:34.771812,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2025-12-24 14:58:08.208856,2025-12-24 15:38:21.403711,2026-05-12 14:35:54.174971,NULL,NULL,lover pepperoni pizza s
org-d4efebe6-0ab3-4f44-a113-b9653a58c1d2,GRUBBRR Demos,loc-2bd29e8d-b962-472e-9e01-1ff06b6f9172,Fat Slice Demo,cat-1852958f-c5d8-4ff0-99c2-eede6e11765b,Appetizer,itm-ded07c11-9443-44cc-8928-56814c78b792,Garlic Sauce,catlg-02cb3174-d197-4ae1-85da-53698e66d63b,NULL,NULL,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,True,2025-12-24 14:58:08.208856,2025-12-24 14:58:08.208856,2026-05-12 14:35:54.174971,NULL,NULL,garlic sauce
org-d4efebe6-0ab3-4f44-a113-b9653a58c1d2,GRUBBRR Demos,loc-2bd29e8d-b962-472e-9e01-1ff06b6f9172,Fat Slice Demo,cat-1ffddf7e-d8e3-486d-bdcf-d71174757f14,Signature Recipes,itm-d5c7f221-1e71-4cad-bbd2-26b7643aa258,Hawaiian Chicken Pizza,catlg-02cb3174-d197-4ae1-85da-53698e66d63b,1.0000,2025-12-24 15:39:34.894846,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2025-12-24 14:58:08.208856,2026-03-26 20:39:06.61418,2026-05-12 14:35:54.174971,NULL,NULL,chicken hawaiian pizza
org-d4efebe6-0ab3-4f44-a113-b9653a58c1d2,GRUBBRR Demos,loc-2bd29e8d-b962-472e-9e01-1ff06b6f9172,Fat Slice Demo,cat-347eafd6-12d2-4222-af1a-54387ed89814,WingStreet,itm-4631b47a-27b5-4c4a-9aa6-d9c88d5759b8,Chocolate Donut Bites,catlg-02cb3174-d197-4ae1-85da-53698e66d63b,NULL,NULL,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,True,2025-12-24 14:58:08.208856,2025-12-24 14:58:08.208856,2026-05-12 14:35:54.174971,NULL,NULL,bites chocolate donut
org-d4efebe6-0ab3-4f44-a113-b9653a58c1d2,GRUBBRR Demos,loc-2bd29e8d-b962-472e-9e01-1ff06b6f9172,Fat Slice Demo,cat-75024c9b-8ed2-4387-aec2-dbd7e7f1de73,Carryout Drinks,itm-3a64a13b-8661-48f4-be6a-d654bd8f1e54,Mug  Root Beer,catlg-02cb3174-d197-4ae1-85da-53698e66d63b,1.8700,2025-12-24 15:39:19.796749,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,False,False,2025-12-24 14:58:08.208856,2026-03-26 21:30:13.720874,2026-05-12 14:35:54.174971,NULL,NULL,beer mug root
org-d4efebe6-0ab3-4f44-a113-b9653a58c1d2,GRUBBRR Demos,loc-2bd29e8d-b962-472e-9e01-1ff06b6f9172,Fat Slice Demo,cat-19efd949-c0f9-411e-9d7b-57b88a7fbae7,School Lunch,itm-fc76ed3b-d8d6-48bb-9223-ccfc12bdf3bf,Reserved,catlg-02cb3174-d197-4ae1-85da-53698e66d63b,NULL,NULL,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2025-12-24 14:58:08.208856,2025-12-24 15:38:21.403744,2026-05-12 14:35:54.174971,NULL,NULL,reserved
org-d4efebe6-0ab3-4f44-a113-b9653a58c1d2,GRUBBRR Demos,loc-2bd29e8d-b962-472e-9e01-1ff06b6f9172,Fat Slice Demo,cat-0e2ed811-df7a-4eb4-b9b5-dcfcb1d25cea,Pizza,itm-6bb6a574-9172-4bbb-a255-42a99cd32ab7,Chicken Taco pizza,catlg-02cb3174-d197-4ae1-85da-53698e66d63b,NULL,NULL,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,True,2025-12-24 14:58:08.208856,2025-12-24 14:58:08.208856,2026-05-12 14:35:54.174971,NULL,NULL,chicken pizza taco
org-d4efebe6-0ab3-4f44-a113-b9653a58c1d2,GRUBBRR Demos,loc-2bd29e8d-b962-472e-9e01-1ff06b6f9172,Fat Slice Demo,cat-1ffddf7e-d8e3-486d-bdcf-d71174757f14,Signature Recipes,itm-a91ddba3-4a2d-4dcd-94dd-7fea5c4c2066,Pepperoni Lover's  Pizza,catlg-02cb3174-d197-4ae1-85da-53698e66d63b,1.0000,2025-12-24 15:39:34.771812,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2025-12-24 14:58:08.208856,2025-12-24 15:38:21.403711,2026-05-12 14:35:54.174971,NULL,NULL,lover pepperoni pizza s
org-d4efebe6-0ab3-4f44-a113-b9653a58c1d2,GRUBBRR Demos,loc-2bd29e8d-b962-472e-9e01-1ff06b6f9172,Fat Slice Demo,cat-75024c9b-8ed2-4387-aec2-dbd7e7f1de73,Carryout Drinks,itm-895e7073-5691-47ac-be0e-ab802880ad03,Grape Drink,catlg-02cb3174-d197-4ae1-85da-53698e66d63b,NULL,NULL,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,True,2025-12-24 14:58:08.208856,2025-12-24 14:58:08.208856,2026-05-12 14:35:54.174971,NULL,NULL,drink grape
org-d4efebe6-0ab3-4f44-a113-b9653a58c1d2,GRUBBRR Demos,loc-2bd29e8d-b962-472e-9e01-1ff06b6f9172,Fat Slice Demo,cat-1852958f-c5d8-4ff0-99c2-eede6e11765b,Appetizer,itm-f7ba4c9e-28bb-4f60-88c8-fa93f638ab30,Mini Basketballs,catlg-02cb3174-d197-4ae1-85da-53698e66d63b,NULL,NULL,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,True,2025-12-24 14:58:08.208856,2025-12-24 14:58:08.208856,2026-05-12 14:35:54.174971,NULL,NULL,basketballs mini
org-d4efebe6-0ab3-4f44-a113-b9653a58c1d2,GRUBBRR Demos,loc-2bd29e8d-b962-472e-9e01-1ff06b6f9172,Fat Slice Demo,cat-da04b090-3657-48df-be98-46b26c08a809,Sides,itm-e5361d4c-7409-460b-a31a-c03069c5b518,Lemon Pepper Fries,catlg-02cb3174-d197-4ae1-85da-53698e66d63b,3.4100,2025-12-24 15:39:19.329348,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2025-12-24 14:58:08.208856,2025-12-24 15:38:21.403723,2026-05-12 14:35:54.174971,NULL,NULL,fries lemon pepper
org-d4efebe6-0ab3-4f44-a113-b9653a58c1d2,GRUBBRR Demos,loc-2bd29e8d-b962-472e-9e01-1ff06b6f9172,Fat Slice Demo,cat-74e0a618-c504-4b9e-ba10-22b169df6304,Premium A,itm-59b35f1c-4148-4c8d-bade-b0e227caf440,$1 Literacy Donation,catlg-02cb3174-d197-4ae1-85da-53698e66d63b,1.0000,2025-12-24 15:38:50.047846,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2025-12-24 14:58:08.208856,2025-12-24 15:38:21.403742,2026-05-12 14:35:54.174971,NULL,NULL,1 donation literacy
org-d4efebe6-0ab3-4f44-a113-b9653a58c1d2,GRUBBRR Demos,loc-2bd29e8d-b962-472e-9e01-1ff06b6f9172,Fat Slice Demo,cat-75024c9b-8ed2-4387-aec2-dbd7e7f1de73,Carryout Drinks,itm-8f630d15-bce8-4c12-a334-4d910f8397eb,Brisk  Sweet Tea w/ Lemon,catlg-02cb3174-d197-4ae1-85da-53698e66d63b,NULL,NULL,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,True,2025-12-24 14:58:08.208856,2025-12-24 14:58:08.208856,2026-05-12 14:35:54.174971,NULL,NULL,brisk lemon sweet tea w
org-d4efebe6-0ab3-4f44-a113-b9653a58c1d2,GRUBBRR Demos,loc-2bd29e8d-b962-472e-9e01-1ff06b6f9172,Fat Slice Demo,cat-da04b090-3657-48df-be98-46b26c08a809,Sides,itm-207e0f27-e2b7-4dfc-8eca-1f929f5058da,Bacon Cheddar Cheese Sticks,catlg-02cb3174-d197-4ae1-85da-53698e66d63b,4.9900,2025-12-24 15:39:18.315854,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2025-12-24 14:58:08.208856,2026-03-26 21:19:06.114124,2026-05-12 14:35:54.174971,NULL,NULL,bacon cheddar cheese sticks
org-d4efebe6-0ab3-4f44-a113-b9653a58c1d2,GRUBBRR Demos,loc-2bd29e8d-b962-472e-9e01-1ff06b6f9172,Fat Slice Demo,cat-0e2ed811-df7a-4eb4-b9b5-dcfcb1d25cea,Pizza,itm-bc7ebd14-80ec-49df-a8f8-c084f52e1742,Spicy Chicken Sausage Pizza,catlg-02cb3174-d197-4ae1-85da-53698e66d63b,1.9900,2025-12-24 15:39:34.45047,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2025-12-24 14:58:08.208856,2025-12-24 15:38:21.403717,2026-05-12 14:35:54.174971,NULL,NULL,chicken pizza sausage spicy
org-d4efebe6-0ab3-4f44-a113-b9653a58c1d2,GRUBBRR Demos,loc-2bd29e8d-b962-472e-9e01-1ff06b6f9172,Fat Slice Demo,cat-32971ae3-b3d4-4cc0-b264-5db5c1c770ef,Melts,itm-407b4e05-c759-43b0-a57d-206a2de8e1fb,Meat Lover's  Melt,catlg-02cb3174-d197-4ae1-85da-53698e66d63b,1.0000,2025-12-24 15:39:25.380287,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2025-12-24 14:58:08.208856,2025-12-24 15:38:21.403712,2026-05-12 14:35:54.174971,NULL,NULL,lover meat melt s
org-d4efebe6-0ab3-4f44-a113-b9653a58c1d2,GRUBBRR Demos,loc-2bd29e8d-b962-472e-9e01-1ff06b6f9172,Fat Slice Demo,cat-75024c9b-8ed2-4387-aec2-dbd7e7f1de73,Carryout Drinks,itm-ae08a8f1-a7be-40ee-aae3-654d3d1645eb,4 Pack TWO Starry TWO Mtn Dew,catlg-02cb3174-d197-4ae1-85da-53698e66d63b,NULL,NULL,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2025-12-24 14:58:08.208856,2025-12-24 15:38:21.403729,2026-05-12 14:35:54.174971,NULL,NULL,4 dew mtn pack starry two two
org-d4efebe6-0ab3-4f44-a113-b9653a58c1d2,GRUBBRR Demos,loc-2bd29e8d-b962-472e-9e01-1ff06b6f9172,Fat Slice Demo,cat-0e2ed811-df7a-4eb4-b9b5-dcfcb1d25cea,Pizza,itm-a0f405e7-70aa-4398-ac9a-e57aac981250,Personal Fang,catlg-02cb3174-d197-4ae1-85da-53698e66d63b,NULL,NULL,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,True,2025-12-24 14:58:08.208856,2025-12-24 14:58:08.208856,2026-05-12 14:35:54.174971,NULL,NULL,fang personal
org-d4efebe6-0ab3-4f44-a113-b9653a58c1d2,GRUBBRR Demos,loc-2bd29e8d-b962-472e-9e01-1ff06b6f9172,Fat Slice Demo,cat-f99b7508-5741-4789-b9e4-605ae0a9867a,No Tax Beverages,itm-3d4f924a-f27b-4e04-b2dc-c7a7dd0f0902,Aquafina,catlg-02cb3174-d197-4ae1-85da-53698e66d63b,1.8700,2025-12-24 15:39:19.775489,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2025-12-24 14:58:08.208856,2026-03-26 21:29:29.432335,2026-05-12 14:35:54.174971,NULL,NULL,aquafina
org-d4efebe6-0ab3-4f44-a113-b9653a58c1d2,GRUBBRR Demos,loc-2bd29e8d-b962-472e-9e01-1ff06b6f9172,Fat Slice Demo,cat-91628b0b-c70b-4b39-83c6-96365f3ac02a,Gift Card,itm-384de598-0d6c-413b-895a-82477e5883c3,Gift Card,catlg-02cb3174-d197-4ae1-85da-53698e66d63b,NULL,NULL,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2025-12-24 14:58:08.208856,2025-12-24 15:38:21.403743,2026-05-12 14:35:54.174971,NULL,NULL,card gift
org-d4efebe6-0ab3-4f44-a113-b9653a58c1d2,GRUBBRR Demos,loc-2bd29e8d-b962-472e-9e01-1ff06b6f9172,Fat Slice Demo,cat-75024c9b-8ed2-4387-aec2-dbd7e7f1de73,Carryout Drinks,itm-02db7298-c895-45ea-8c7d-c74b7ea3c674,Sunkist,catlg-02cb3174-d197-4ae1-85da-53698e66d63b,NULL,NULL,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,True,2025-12-24 14:58:08.208856,2025-12-24 14:58:08.208856,2026-05-12 14:35:54.174971,NULL,NULL,sunkist
org-d4efebe6-0ab3-4f44-a113-b9653a58c1d2,GRUBBRR Demos,loc-2bd29e8d-b962-472e-9e01-1ff06b6f9172,Fat Slice Demo,cat-1852958f-c5d8-4ff0-99c2-eede6e11765b,Appetizer,itm-f519f1e7-c726-42fb-a6d4-19366de58737,Cheese Bread,catlg-02cb3174-d197-4ae1-85da-53698e66d63b,NULL,NULL,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,True,2025-12-24 14:58:08.208856,2025-12-24 14:58:08.208856,2026-05-12 14:35:54.174971,NULL,NULL,bread cheese
org-d4efebe6-0ab3-4f44-a113-b9653a58c1d2,GRUBBRR Demos,loc-2bd29e8d-b962-472e-9e01-1ff06b6f9172,Fat Slice Demo,cat-32971ae3-b3d4-4cc0-b264-5db5c1c770ef,Melts,itm-5d7d569d-2337-4197-b6f0-96aedbaa5289,Buffalo Chicken Melt,catlg-02cb3174-d197-4ae1-85da-53698e66d63b,1.0000,2025-12-24 15:39:25.445034,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2025-12-24 14:58:08.208856,2025-12-24 15:38:21.403713,2026-05-12 14:35:54.174971,NULL,NULL,buffalo chicken melt
org-d4efebe6-0ab3-4f44-a113-b9653a58c1d2,GRUBBRR Demos,loc-2bd29e8d-b962-472e-9e01-1ff06b6f9172,Fat Slice Demo,cat-1ffddf7e-d8e3-486d-bdcf-d71174757f14,Signature Recipes,itm-8c1f2b28-1045-41b7-bf70-3aa608604310,Buffalo Chicken Pizza,catlg-02cb3174-d197-4ae1-85da-53698e66d63b,1.0000,2025-12-24 15:39:34.865412,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2025-12-24 14:58:08.208856,2025-12-24 15:38:21.403714,2026-05-12 14:35:54.174971,NULL,NULL,buffalo chicken pizza
org-d4efebe6-0ab3-4f44-a113-b9653a58c1d2,GRUBBRR Demos,loc-2bd29e8d-b962-472e-9e01-1ff06b6f9172,Fat Slice Demo,cat-19efd949-c0f9-411e-9d7b-57b88a7fbae7,School Lunch,itm-a9a9b404-dcdc-49ac-81c9-20499971f44a,NSLP Pepperoni Pizza,catlg-02cb3174-d197-4ae1-85da-53698e66d63b,NULL,NULL,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,True,2025-12-24 14:58:08.208856,2025-12-24 14:58:08.208856,2026-05-12 14:35:54.174971,NULL,NULL,nslp pepperoni pizza
org-d4efebe6-0ab3-4f44-a113-b9653a58c1d2,GRUBBRR Demos,loc-2bd29e8d-b962-472e-9e01-1ff06b6f9172,Fat Slice Demo,cat-347eafd6-12d2-4222-af1a-54387ed89814,WingStreet,itm-d9de7981-abe0-45ed-aaaa-f27095e4708d,Buffalo Medium,catlg-02cb3174-d197-4ae1-85da-53698e66d63b,5.0000,2025-12-24 15:39:29.571142,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2025-12-24 14:58:08.208856,2026-03-26 20:48:28.134433,2026-05-12 14:35:54.174971,NULL,NULL,buffalo medium
org-d4efebe6-0ab3-4f44-a113-b9653a58c1d2,GRUBBRR Demos,loc-2bd29e8d-b962-472e-9e01-1ff06b6f9172,Fat Slice Demo,cat-75024c9b-8ed2-4387-aec2-dbd7e7f1de73,Carryout Drinks,itm-5ec5b276-bb1a-468b-bdfb-54e3293bbfec,Starry,catlg-02cb3174-d197-4ae1-85da-53698e66d63b,1.8700,2025-12-24 15:39:19.793343,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2025-12-24 14:58:08.208856,2026-03-27 04:27:09.736697,2026-05-12 14:35:54.174971,NULL,NULL,starry
org-d4efebe6-0ab3-4f44-a113-b9653a58c1d2,GRUBBRR Demos,loc-2bd29e8d-b962-472e-9e01-1ff06b6f9172,Fat Slice Demo,cat-da04b090-3657-48df-be98-46b26c08a809,Sides,itm-962388ff-a9cd-40c7-8f5c-f0b4a502ec90,Fried Mozzarella Sticks,catlg-02cb3174-d197-4ae1-85da-53698e66d63b,5.9900,2025-12-24 15:38:49.727139,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2025-12-24 14:58:08.208856,2025-12-24 15:38:21.403722,2026-05-12 14:35:54.174971,NULL,NULL,fried mozzarella sticks
org-d4efebe6-0ab3-4f44-a113-b9653a58c1d2,GRUBBRR Demos,loc-2bd29e8d-b962-472e-9e01-1ff06b6f9172,Fat Slice Demo,cat-0e2ed811-df7a-4eb4-b9b5-dcfcb1d25cea,Pizza,itm-7fa457b4-4ac9-4476-9a92-c8f23e361e8d,Chicken Bacon Parmesan,catlg-02cb3174-d197-4ae1-85da-53698e66d63b,NULL,NULL,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,True,2025-12-24 14:58:08.208856,2025-12-24 14:58:08.208856,2026-05-12 14:35:54.174971,NULL,NULL,bacon chicken parmesan
org-d4efebe6-0ab3-4f44-a113-b9653a58c1d2,GRUBBRR Demos,loc-2bd29e8d-b962-472e-9e01-1ff06b6f9172,Fat Slice Demo,cat-86023512-34fd-49d8-ad86-b2da5b4d1edf,Beer,itm-240a8827-3c20-4da9-b6a8-924de47e204a,Miller High Life,catlg-02cb3174-d197-4ae1-85da-53698e66d63b,NULL,NULL,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,True,2025-12-24 14:58:08.208856,2025-12-24 14:58:08.208856,2026-05-12 14:35:54.174971,NULL,NULL,high life miller
org-d4efebe6-0ab3-4f44-a113-b9653a58c1d2,GRUBBRR Demos,loc-2bd29e8d-b962-472e-9e01-1ff06b6f9172,Fat Slice Demo,cat-19efd949-c0f9-411e-9d7b-57b88a7fbae7,School Lunch,itm-ca97e013-5f16-4698-93c1-b5413ca89761,Italian Sausage Pizza,catlg-02cb3174-d197-4ae1-85da-53698e66d63b,NULL,NULL,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,True,2025-12-24 14:58:08.208856,2025-12-24 14:58:08.208856,2026-05-12 14:35:54.174971,NULL,NULL,italian pizza sausage
org-d4efebe6-0ab3-4f44-a113-b9653a58c1d2,GRUBBRR Demos,loc-2bd29e8d-b962-472e-9e01-1ff06b6f9172,Fat Slice Demo,cat-54ff2a92-dbd8-4ca1-936c-f8148b7dd72f,Buffet,itm-b8508cab-acdb-484e-aec7-420f753e7242,Buffet to Go,catlg-02cb3174-d197-4ae1-85da-53698e66d63b,NULL,NULL,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,True,2025-12-24 14:58:08.208856,2025-12-24 14:58:08.208856,2026-05-12 14:35:54.174971,NULL,NULL,buffet go to
org-d4efebe6-0ab3-4f44-a113-b9653a58c1d2,GRUBBRR Demos,loc-2bd29e8d-b962-472e-9e01-1ff06b6f9172,Fat Slice Demo,cat-75024c9b-8ed2-4387-aec2-dbd7e7f1de73,Carryout Drinks,itm-b67d45ac-b483-4720-aa97-7078b6f7f699,Lipton  Lemon Iced Tea,catlg-02cb3174-d197-4ae1-85da-53698e66d63b,NULL,NULL,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,True,2025-12-24 14:58:08.208856,2025-12-24 14:58:08.208856,2026-05-12 14:35:54.174971,NULL,NULL,iced lemon lipton tea
org-d4efebe6-0ab3-4f44-a113-b9653a58c1d2,GRUBBRR Demos,loc-2bd29e8d-b962-472e-9e01-1ff06b6f9172,Fat Slice Demo,cat-75024c9b-8ed2-4387-aec2-dbd7e7f1de73,Carryout Drinks,itm-e683c859-254e-4cb5-91c9-f40688d18397,Dole  Lemonade,catlg-02cb3174-d197-4ae1-85da-53698e66d63b,NULL,NULL,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,False,True,2025-12-24 14:58:08.208856,2025-12-24 14:58:08.208856,2026-05-12 14:35:54.174971,NULL,NULL,dole lemonade
org-d4efebe6-0ab3-4f44-a113-b9653a58c1d2,GRUBBRR Demos,loc-2bd29e8d-b962-472e-9e01-1ff06b6f9172,Fat Slice Demo,cat-1ffddf7e-d8e3-486d-bdcf-d71174757f14,Signature Recipes,itm-af5b45ff-abcc-45e0-ac26-a0298d66e122,Hawaiian Luau Pizza,catlg-02cb3174-d197-4ae1-85da-53698e66d63b,NULL,NULL,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,True,2025-12-24 14:58:08.208856,2025-12-24 14:58:08.208856,2026-05-12 14:35:54.174971,NULL,NULL,hawaiian luau pizza
org-d4efebe6-0ab3-4f44-a113-b9653a58c1d2,GRUBBRR Demos,loc-2bd29e8d-b962-472e-9e01-1ff06b6f9172,Fat Slice Demo,cat-2253f67d-7adb-4367-be59-444b8b7acb4b,Wine,itm-95f49c1e-f932-43b5-9616-a3f3efecdc04,Chardonnay,catlg-02cb3174-d197-4ae1-85da-53698e66d63b,NULL,NULL,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,True,2025-12-24 14:58:08.208856,2025-12-24 14:58:08.208856,2026-05-12 14:35:54.174971,NULL,NULL,chardonnay
org-d4efebe6-0ab3-4f44-a113-b9653a58c1d2,GRUBBRR Demos,loc-2bd29e8d-b962-472e-9e01-1ff06b6f9172,Fat Slice Demo,cat-da04b090-3657-48df-be98-46b26c08a809,Sides,itm-966065d9-af3e-4586-b391-088d35bc1a3e,Breadsticks,catlg-02cb3174-d197-4ae1-85da-53698e66d63b,5.3800,2025-12-24 15:39:19.814747,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2025-12-24 14:58:08.208856,2025-12-24 15:38:21.403732,2026-05-12 14:35:54.174971,NULL,NULL,breadsticks
org-d4efebe6-0ab3-4f44-a113-b9653a58c1d2,GRUBBRR Demos,loc-2bd29e8d-b962-472e-9e01-1ff06b6f9172,Fat Slice Demo,cat-1852958f-c5d8-4ff0-99c2-eede6e11765b,Appetizer,itm-27a09f21-dc55-4b8b-906f-f9ce111df6d0,Extra Dipping Sauce,catlg-02cb3174-d197-4ae1-85da-53698e66d63b,NULL,NULL,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,True,2025-12-24 14:58:08.208856,2025-12-24 14:58:08.208856,2026-05-12 14:35:54.174971,NULL,NULL,dipping extra sauce
org-d4efebe6-0ab3-4f44-a113-b9653a58c1d2,GRUBBRR Demos,loc-2bd29e8d-b962-472e-9e01-1ff06b6f9172,Fat Slice Demo,cat-0e2ed811-df7a-4eb4-b9b5-dcfcb1d25cea,Pizza,itm-bd98f4cc-780c-4e8f-91a9-c1800845a247,Beef Taco pizza,catlg-02cb3174-d197-4ae1-85da-53698e66d63b,NULL,NULL,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,True,2025-12-24 14:58:08.208856,2025-12-24 14:58:08.208856,2026-05-12 14:35:54.174971,NULL,NULL,beef pizza taco
org-d4efebe6-0ab3-4f44-a113-b9653a58c1d2,GRUBBRR Demos,loc-2bd29e8d-b962-472e-9e01-1ff06b6f9172,Fat Slice Demo,cat-1852958f-c5d8-4ff0-99c2-eede6e11765b,Appetizer,itm-aeaded02-8da5-45fe-8035-3054b5d7f06b,Honey BBQ Dip Cup,catlg-02cb3174-d197-4ae1-85da-53698e66d63b,0.4200,2025-12-24 15:39:18.36377,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2025-12-24 14:58:08.208856,2025-12-24 15:38:21.403739,2026-05-12 14:35:54.174971,NULL,NULL,bbq cup dip honey
org-d4efebe6-0ab3-4f44-a113-b9653a58c1d2,GRUBBRR Demos,loc-2bd29e8d-b962-472e-9e01-1ff06b6f9172,Fat Slice Demo,cat-347eafd6-12d2-4222-af1a-54387ed89814,WingStreet,itm-270e1316-8443-49c1-809d-7dff2c2529d7,Buffalo Mild,catlg-02cb3174-d197-4ae1-85da-53698e66d63b,5.0000,2025-12-24 15:39:29.516508,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,False,False,2025-12-24 14:58:08.208856,2026-03-26 21:43:49.012679,2026-05-12 14:35:54.174971,NULL,NULL,buffalo mild
org-d4efebe6-0ab3-4f44-a113-b9653a58c1d2,GRUBBRR Demos,loc-2bd29e8d-b962-472e-9e01-1ff06b6f9172,Fat Slice Demo,cat-75024c9b-8ed2-4387-aec2-dbd7e7f1de73,Carryout Drinks,itm-94375466-cfc0-4ea8-86dc-1a1036a9be43,4Pk Pepsi Mt Dew Pepsi Zr Stry,catlg-02cb3174-d197-4ae1-85da-53698e66d63b,NULL,NULL,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2025-12-24 14:58:08.208856,2025-12-24 15:38:21.403729,2026-05-12 14:35:54.174971,NULL,NULL,4pk dew mt pepsi pepsi stry zr
org-d4efebe6-0ab3-4f44-a113-b9653a58c1d2,GRUBBRR Demos,loc-2bd29e8d-b962-472e-9e01-1ff06b6f9172,Fat Slice Demo,cat-b947873e-e4fa-4686-9e6d-f5663f429a1a,Soft Drinks,itm-1aefdd0b-42cd-47a8-8b23-4ad98e2368a0,Diet Pepsi,catlg-02cb3174-d197-4ae1-85da-53698e66d63b,NULL,NULL,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,False,True,2025-12-24 14:58:08.208856,2025-12-24 14:58:08.208856,2026-05-12 14:35:54.174971,NULL,NULL,diet pepsi
