organizationid,organizationname,locationid,locationname,categoryid,categoryname,menuitemid,menuitemname,catalogid,itemunitprice,price_changed_on,item_class_type,entitytype,calories,protein,sugar,fat,is_alcoholic,is_vegetarian_item,is_vegan_item,has_allergen,is_active,is_deleted,gms_created_on,gms_modified_on,sysinserttime,average_rating,rating_count,norm_ts_name
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-aa8fc231-209f-4144-a360-0d4a77a78404,Refreshing Drinks,itm-aad307a7-a2a8-40f7-a072-2f0e82421e9f,Coca-Cola,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,2.600,2026-07-20 21:08:05.143205,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 05:44:43.616499,NULL,NULL,coca cola
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-aa8fc231-209f-4144-a360-0d4a77a78404,Refreshing Drinks,itm-b88dd35e-c19b-4184-8060-d0a4bef14292,Fiji Water,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,2.000,2026-07-20 21:08:05.13936,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 05:44:43.616499,NULL,NULL,fiji water
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-aa8fc231-209f-4144-a360-0d4a77a78404,Refreshing Drinks,itm-cf8a410e-7770-45a9-a22b-e18d4c799d8c,San Pellegrino 16 oz.,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,2.600,2026-07-20 21:08:05.130015,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 05:44:43.616499,NULL,NULL,16 ounce pellegrino san
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-b7fa921e-2b9c-4ba6-aa21-4212e3c2e91f,Beverages,itm-06c7fffd-cec7-4042-97b1-10b845b46c7d,Juicy lemonade,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,0.050,2026-07-20 21:08:05.235547,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 05:44:43.616499,NULL,NULL,juicy lemonade
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-b7fa921e-2b9c-4ba6-aa21-4212e3c2e91f,Beverages,itm-1552dfbf-7e65-4f93-8f2c-e81089dfc5c7,Aloo Sandwich,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,2.000,2026-07-20 21:08:04.157329,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 05:44:43.616499,NULL,NULL,aloo sandwich
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-b7fa921e-2b9c-4ba6-aa21-4212e3c2e91f,Beverages,itm-2d731c85-fde8-4321-bf41-8e8699dd78ea,G-Vodka,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,2.000,2026-07-20 21:08:04.305616,0,Item,,NULL,NULL,NULL,True,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-21 17:23:12.447039,2026-07-23 05:44:43.616499,NULL,NULL,g vodka
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-b7fa921e-2b9c-4ba6-aa21-4212e3c2e91f,Beverages,itm-5974dbd0-2dca-4922-8ad2-b5b3f949922f,Thums Up,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,0.050,2026-07-20 21:08:04.014361,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 05:44:43.616499,NULL,NULL,thums up
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-b7fa921e-2b9c-4ba6-aa21-4212e3c2e91f,Beverages,itm-5b710a55-6739-45e8-8b25-23b54d426292,Jarritos,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,0.690,2026-07-20 21:08:04.093911,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 05:44:43.616499,NULL,NULL,jarritos
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-b7fa921e-2b9c-4ba6-aa21-4212e3c2e91f,Beverages,itm-8b92e277-3e25-4446-b51e-3d4718a5a05d,Soft Drink,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,0.990,2026-07-20 21:08:04.09858,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 05:44:43.616499,NULL,NULL,drink soft
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-b7fa921e-2b9c-4ba6-aa21-4212e3c2e91f,Beverages,itm-a601f07b-69c3-4c83-8224-1d886b94ec6a,Sprit,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,0.500,2026-07-21 17:23:12.980019,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,True,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 05:44:43.616499,NULL,NULL,sprit
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-b7fa921e-2b9c-4ba6-aa21-4212e3c2e91f,Beverages,itm-b420df99-1a78-4f96-a199-286c972d57e6,Italian Shiraz,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,1.000,2026-07-21 17:23:12.98002,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 05:44:43.616499,NULL,NULL,italian shiraz
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-b7fa921e-2b9c-4ba6-aa21-4212e3c2e91f,Beverages,itm-db30a2e5-cbeb-4117-815b-b65cca1c5166,Mango Buttermilk,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,0.550,2026-07-21 17:23:12.98002,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 05:44:43.616499,NULL,NULL,buttermilk mango
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-c92780db-53e4-4093-8219-a76225410fa3,HubSpoke Salads,itm-0eb09fb5-9bc7-4d7b-bd8f-9e725effcc78,Bacon & Apple,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,10.000,2026-07-20 21:08:04.754081,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 05:44:43.616499,NULL,NULL,apple bacon
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-c92780db-53e4-4093-8219-a76225410fa3,HubSpoke Salads,itm-1cfd98d6-e8b9-46b0-aaa0-f1d285991f7b,Casa,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,9.000,2026-07-20 21:08:04.817178,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 05:44:43.616499,NULL,NULL,casa
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-c92780db-53e4-4093-8219-a76225410fa3,HubSpoke Salads,itm-265ad935-88f5-4121-b566-467427204d4f,Burrata Caprese,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,11.000,2026-07-20 21:08:04.792951,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 05:44:43.616499,NULL,NULL,burrata caprese
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-c92780db-53e4-4093-8219-a76225410fa3,HubSpoke Salads,itm-3ba8ee42-26d3-423a-8676-dfd376cbf8aa,Craft Your Own Fresh-Made Salad,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,11.000,2026-07-20 21:08:04.79664,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 05:44:43.616499,NULL,NULL,craft fresh made own salad your
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-c92780db-53e4-4093-8219-a76225410fa3,HubSpoke Salads,itm-48d02164-25c9-4111-93ae-932c303bd62e,Harvest,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,10.000,2026-07-20 21:08:04.89418,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 05:44:43.616499,NULL,NULL,harvest
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-c92780db-53e4-4093-8219-a76225410fa3,HubSpoke Salads,itm-8b3833ba-f929-48f0-b02e-2eaa0dcc0ec2,Insalata Di Gorgonzola,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,10.000,2026-07-20 21:08:04.62151,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 05:44:43.616499,NULL,NULL,di gorgonzola insalata
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-c92780db-53e4-4093-8219-a76225410fa3,HubSpoke Salads,itm-cd5a58ed-3730-4baa-b1a4-0bd8aa97f97f,Spring Salad,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,10.000,2026-07-20 21:08:04.939539,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 05:44:43.616499,NULL,NULL,salad spring
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-c92780db-53e4-4093-8219-a76225410fa3,HubSpoke Salads,itm-d2c53051-5602-48ff-b91e-1d9c8a0598fb,Caesar,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,9.000,2026-07-20 21:08:04.838792,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 05:44:43.616499,NULL,NULL,caesar
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-d4499fda-d3a5-4585-b01e-6f990bfdc3e3,Appetizers,itm-28b28fa9-a09d-4d24-b9c0-d245fe1241a0,Chips and Salsa,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,1.490,2026-07-20 21:08:04.089484,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-22 08:51:18.695893,2026-07-23 05:44:43.616499,NULL,NULL,and chips salsa
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-d4499fda-d3a5-4585-b01e-6f990bfdc3e3,Appetizers,itm-53dbe946-a2fd-4611-ae13-a9607188f2ba,Cheese Sandwich,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,1.000,2026-07-20 21:08:04.161271,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-22 07:26:04.699428,2026-07-23 05:44:43.616499,NULL,NULL,cheese sandwich
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-d4499fda-d3a5-4585-b01e-6f990bfdc3e3,Appetizers,itm-720d3df0-e36b-48cc-931b-47309cf35f2d,Chips,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,1.990,2026-07-20 21:08:04.084292,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-22 07:26:04.699427,2026-07-23 05:44:43.616499,NULL,NULL,chips
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-d4499fda-d3a5-4585-b01e-6f990bfdc3e3,Appetizers,itm-8bf2aa1d-ce05-444e-bba2-03250c589012,Garlic Bread,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,4.000,2026-07-20 21:08:04.044582,0,Item,,NULL,NULL,NULL,True,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-22 07:26:04.699425,2026-07-23 05:44:43.616499,NULL,NULL,bread garlic
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-d4499fda-d3a5-4585-b01e-6f990bfdc3e3,Appetizers,itm-8e9a7939-0288-4ca7-a3aa-e93bc6c8d87a,French fries,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,0.690,2026-07-20 21:08:04.138733,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-22 07:26:04.699427,2026-07-23 05:44:43.616499,NULL,NULL,french fries
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-d4499fda-d3a5-4585-b01e-6f990bfdc3e3,Appetizers,itm-94c12177-b353-4cdc-8d3f-aa1e9bfc700c,Cheese Fried momos,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,1.100,2026-07-20 21:08:04.152928,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-22 07:26:04.699427,2026-07-23 05:44:43.616499,NULL,NULL,cheese fried momos
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-d4499fda-d3a5-4585-b01e-6f990bfdc3e3,Appetizers,itm-9ec6d67a-1975-48eb-97ea-f06e62528ec1,Tax rounding test item,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,9.070,2026-07-20 21:08:05.231548,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 05:44:43.616499,NULL,NULL,item rounding tax test
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-e73d0950-ba5e-4cb1-a15c-00b2593c975e,Taculto Sides,itm-4b0847a8-8b2c-4108-9e94-08a58264e1b3,Chips & Salsa,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,3.500,2026-07-20 21:08:04.657977,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-22 07:26:04.699428,2026-07-23 05:44:43.616499,NULL,NULL,chips salsa
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-e73d0950-ba5e-4cb1-a15c-00b2593c975e,Taculto Sides,itm-509f28a9-f591-4e13-8001-28b5275f97ba,Chips & Guac,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,4.500,2026-07-20 21:08:04.907423,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 05:44:43.616499,NULL,NULL,chips guac
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-e73d0950-ba5e-4cb1-a15c-00b2593c975e,Taculto Sides,itm-5da745f1-82e7-4f25-8ee0-635f4cef9d5c,Pinto Beans,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,2.500,2026-07-20 21:08:04.820804,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 05:44:43.616499,NULL,NULL,beans pinto
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-e73d0950-ba5e-4cb1-a15c-00b2593c975e,Taculto Sides,itm-b633a1ff-2f86-49cc-b553-16b58e682abd,Seasoned Rice,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,2.500,2026-07-20 21:08:04.785536,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 05:44:43.616499,NULL,NULL,rice seasoned
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-ea228c0d-f5dd-400b-aa9a-8d1e7d00ac46,Citta Pasta - Signature Pasta,itm-38cd20fd-1d14-455f-a79c-ab8ccbf8c82b,Wagon Wheels w/Broccoli Rabe & Sausage,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,10.000,2026-07-20 21:08:04.314019,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 05:44:43.616499,NULL,NULL,broccoli rabe sausage w wagon wheels
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-ea228c0d-f5dd-400b-aa9a-8d1e7d00ac46,Citta Pasta - Signature Pasta,itm-4eceeb42-8e14-488a-9dd9-c11815a71518,Sunday Classic,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,12.000,2026-07-20 21:08:04.99996,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 05:44:43.616499,NULL,NULL,classic sunday
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-ea228c0d-f5dd-400b-aa9a-8d1e7d00ac46,Citta Pasta - Signature Pasta,itm-66284a04-74b0-43aa-9f5f-b55b6430b74c,Pappardelle Bolognese,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,10.000,2026-07-20 21:08:04.862598,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 05:44:43.616499,NULL,NULL,bolognese pappardelle
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-ea228c0d-f5dd-400b-aa9a-8d1e7d00ac46,Citta Pasta - Signature Pasta,itm-9b1735b0-56ca-4ff4-a681-5d093bc5c02a,Carbonara Bucatini,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,10.000,2026-07-20 21:08:04.980804,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 05:44:43.616499,NULL,NULL,bucatini carbonara
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-ea228c0d-f5dd-400b-aa9a-8d1e7d00ac46,Citta Pasta - Signature Pasta,itm-c65cad71-aa87-4c19-8401-d045776bfa65,Spaghetti Fresca,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,10.000,2026-07-20 21:08:04.706115,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 05:44:43.616499,NULL,NULL,fresca spaghetti
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-ea228c0d-f5dd-400b-aa9a-8d1e7d00ac46,Citta Pasta - Signature Pasta,itm-d1990edd-90a8-4bce-9fbe-47793db453eb,Drunken Rig,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,12.000,2026-07-20 21:08:04.592396,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 05:44:43.616499,NULL,NULL,drunken rig
org-30b00f49-c9a7-462a-bc5f-c113f4fb8a77,Square Trade Show,loc-c896e94d-f5ee-4466-b4c0-399bbc287fb0,Square Trade,cat-ea228c0d-f5dd-400b-aa9a-8d1e7d00ac46,Citta Pasta - Signature Pasta,itm-d5f86692-5a06-4163-8c6e-7c70905fc2a0,Bucatini Scampi,catlg-c3c0ccc7-4b78-4e29-8653-e1ad80dc52f6,12.000,2026-07-20 21:08:04.44522,0,Item,,NULL,NULL,NULL,False,NULL,NULL,NULL,True,False,2026-07-20 21:07:59.248527,2026-07-20 21:07:59.248527,2026-07-23 05:44:43.616499,NULL,NULL,bucatini scampi
