locationid,frequentcustomerid,transactionheaderid,menuitemid,itemname,item_class_type,itemquantity,itemunitprice,numberofitems,ordersubtotal,ordertypelabel,orderdatelocal,businessdate,yyyy,mm,dd,hh,ww,yyww
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150841657,ORD-011649,itm-e3623351-09bd-4e03-8b7f-20803e017255,Churros (PB),4,1,8.0,3,13.99,DineIn,2026-05-16 20:17:00,2026-05-16,2026,5,16,20,20,202620
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150844485,ORD-011651,itm-465af5da-8298-4dda-80ec-363eadf8d231,Build Your Own Bowl (PB),1,1,5.0,3,13.1,DineIn,2026-06-23 21:29:00,2026-06-23,2026,6,23,21,26,202626
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150844485,ORD-011651,itm-05c73b37-1921-404e-b5e4-c28041762f8a,Pineapple(PB),4,1,3.1,3,13.1,DineIn,2026-06-23 21:29:00,2026-06-23,2026,6,23,21,26,202626
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150844485,ORD-011651,itm-a2440e0d-7594-4e7d-aaa8-5ea1b3ef70ba,Loaded Nachos (PB),2,1,5.0,3,13.1,DineIn,2026-06-23 21:29:00,2026-06-23,2026,6,23,21,26,202626
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150634244,ORD-011653,itm-316f6a0e-a859-4a88-a11f-b93ad7deb418,Ground Beef Burrito (PB),1,1,6.0,1,6.0,DineIn,2026-05-04 12:05:00,2026-05-04,2026,5,4,12,19,202619
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150844485,ORD-011655,itm-316f6a0e-a859-4a88-a11f-b93ad7deb418,Ground Beef Burrito (PB),1,1,6.0,4,18.1,DineIn,2026-04-02 08:38:00,2026-04-02,2026,4,2,8,14,202614
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150844485,ORD-011655,itm-21f0d419-1743-4388-a2b6-b88860ad0d2b,Shrimp Burrito Bowl (PB),1,1,7.0,4,18.1,DineIn,2026-04-02 08:38:00,2026-04-02,2026,4,2,8,14,202614
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150844485,ORD-011655,itm-3689d651-2ef5-465c-b226-78098f718aec,Iced Water (PB),3,1,0.1,4,18.1,DineIn,2026-04-02 08:38:00,2026-04-02,2026,4,2,8,14,202614
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150844485,ORD-011655,itm-a2440e0d-7594-4e7d-aaa8-5ea1b3ef70ba,Loaded Nachos (PB),2,1,5.0,4,18.1,DineIn,2026-04-02 08:38:00,2026-04-02,2026,4,2,8,14,202614
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-011658,itm-b1ec98e0-4668-4fb8-9d43-a83184aaaffa,Beef Burrito Bowl(PB),1,1,6.0,9,53.89,DineIn,2026-04-19 20:25:00,2026-04-19,2026,4,19,20,16,202616
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-011658,itm-a3299a4e-fd91-4a6b-9015-bf458ce6eeac,Shrimp Taco (PB),1,1,6.0,9,53.89,DineIn,2026-04-19 20:25:00,2026-04-19,2026,4,19,20,16,202616
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-011658,itm-1b92e7f0-cc3e-4867-89b2-8c8ac9f58345,Pico’s Al Pastor Taco(PB),1,3,5.5,9,53.89,DineIn,2026-04-19 20:25:00,2026-04-19,2026,4,19,20,16,202616
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-011658,itm-fa906c20-2d01-4c89-ba3b-c4b96e7380ad,Beef Taco (PB),1,1,5.0,9,53.89,DineIn,2026-04-19 20:25:00,2026-04-19,2026,4,19,20,16,202616
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-011658,itm-8b86e5de-889d-4c5a-bf14-8ba058a4101d,Pulled Pork Taco (PB),1,1,7.99,9,53.89,DineIn,2026-04-19 20:25:00,2026-04-19,2026,4,19,20,16,202616
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-011658,itm-35bec1d6-948f-4e51-adc5-1daf849b902f,Mandarin(PB),4,1,3.1,9,53.89,DineIn,2026-04-19 20:25:00,2026-04-19,2026,4,19,20,16,202616
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-011658,itm-871941bb-4a43-4efc-9724-e9c0b50dedd7,Lime(PB),4,1,3.1,9,53.89,DineIn,2026-04-19 20:25:00,2026-04-19,2026,4,19,20,16,202616
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-011658,itm-05c73b37-1921-404e-b5e4-c28041762f8a,Pineapple(PB),4,1,3.1,9,53.89,DineIn,2026-04-19 20:25:00,2026-04-19,2026,4,19,20,16,202616
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-011658,itm-0d9e6750-2d85-47db-b00f-386598dd917e,Passion Fruit(PB),4,1,3.1,9,53.89,DineIn,2026-04-19 20:25:00,2026-04-19,2026,4,19,20,16,202616
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150834768,ORD-011669,itm-fa906c20-2d01-4c89-ba3b-c4b96e7380ad,Beef Taco (PB),1,1,5.0,5,22.1,DineIn,2026-06-13 14:51:00,2026-06-13,2026,6,13,14,24,202624
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150834768,ORD-011669,itm-1b00162e-bee1-492b-972f-631a50ce68da,Veggie Taco (PB),1,1,4.0,5,22.1,DineIn,2026-06-13 14:51:00,2026-06-13,2026,6,13,14,24,202624
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150834768,ORD-011669,itm-aedd3455-d266-40b4-a287-4fa938afe0d0,Build Your Own Tacos (PB),1,1,4.0,5,22.1,DineIn,2026-06-13 14:51:00,2026-06-13,2026,6,13,14,24,202624
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150834768,ORD-011669,itm-063f60b9-c441-4be4-90e7-605b47579670,Pico’s Birria Taco(PB),1,1,6.0,5,22.1,DineIn,2026-06-13 14:51:00,2026-06-13,2026,6,13,14,24,202624
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150834768,ORD-011669,itm-e5919685-4155-4ae9-91dd-514819908649,Mango(PB),4,1,3.1,5,22.1,DineIn,2026-06-13 14:51:00,2026-06-13,2026,6,13,14,24,202624
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150834768,ORD-011671,itm-3433fa46-2da0-46ce-bcd1-dbe3eb289c05,Chicken Taco (PB),1,1,4.5,4,13.59,DineIn,2026-04-09 21:21:00,2026-04-09,2026,4,9,21,15,202615
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150834768,ORD-011671,itm-5eba8035-14f7-49e6-9150-4846b539d451,Fruit Punch(PB),4,1,3.1,4,13.59,DineIn,2026-04-09 21:21:00,2026-04-09,2026,4,9,21,15,202615
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150834768,ORD-011671,itm-d606bfb8-dc01-40cd-a500-88e1e20911b8,Soft Drink (PB),3,1,0.99,4,13.59,DineIn,2026-04-09 21:21:00,2026-04-09,2026,4,9,21,15,202615
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150834768,ORD-011671,itm-a2440e0d-7594-4e7d-aaa8-5ea1b3ef70ba,Loaded Nachos (PB),2,1,5.0,4,13.59,DineIn,2026-04-09 21:21:00,2026-04-09,2026,4,9,21,15,202615
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150836727,ORD-011672,itm-bcd8161c-22a5-4c64-b3f8-b10137a1486f,Shrimp Burrito (PB),1,1,6.5,3,15.6,DineIn,2026-05-27 21:55:00,2026-05-27,2026,5,27,21,22,202622
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150836727,ORD-011672,itm-46894bf7-69ab-4f6d-8f88-6f315ef193e3,Carnitas Burrito Bowl (PB),1,1,6.0,3,15.6,DineIn,2026-05-27 21:55:00,2026-05-27,2026,5,27,21,22,202622
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150836727,ORD-011672,itm-871941bb-4a43-4efc-9724-e9c0b50dedd7,Lime(PB),4,1,3.1,3,15.6,DineIn,2026-05-27 21:55:00,2026-05-27,2026,5,27,21,22,202622
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150833669,ORD-011673,itm-316f6a0e-a859-4a88-a11f-b93ad7deb418,Ground Beef Burrito (PB),1,1,6.0,4,13.6,DineIn,2026-05-17 14:18:00,2026-05-17,2026,5,17,14,20,202620
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150833669,ORD-011673,itm-595b18a7-a24b-44e5-9353-8b6b3ed89c70,Chips And Queso (PB),2,1,0.5,4,13.6,DineIn,2026-05-17 14:18:00,2026-05-17,2026,5,17,14,20,202620
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150833669,ORD-011673,itm-05c73b37-1921-404e-b5e4-c28041762f8a,Pineapple(PB),4,1,3.1,4,13.6,DineIn,2026-05-17 14:18:00,2026-05-17,2026,5,17,14,20,202620
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150833669,ORD-011673,itm-aedd3455-d266-40b4-a287-4fa938afe0d0,Build Your Own Tacos (PB),1,1,4.0,4,13.6,DineIn,2026-05-17 14:18:00,2026-05-17,2026,5,17,14,20,202620
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150634244,ORD-011674,itm-3433fa46-2da0-46ce-bcd1-dbe3eb289c05,Chicken Taco (PB),1,1,4.5,2,9.5,DineIn,2026-06-29 14:17:00,2026-06-29,2026,6,29,14,27,202627
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150634244,ORD-011674,itm-fa906c20-2d01-4c89-ba3b-c4b96e7380ad,Beef Taco (PB),1,1,5.0,2,9.5,DineIn,2026-06-29 14:17:00,2026-06-29,2026,6,29,14,27,202627
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-011676,itm-063f60b9-c441-4be4-90e7-605b47579670,Pico’s Birria Taco(PB),1,1,6.0,4,22.09,DineIn,2026-06-19 09:37:00,2026-06-19,2026,6,19,9,25,202625
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-011676,itm-fa906c20-2d01-4c89-ba3b-c4b96e7380ad,Beef Taco (PB),1,1,5.0,4,22.09,DineIn,2026-06-19 09:37:00,2026-06-19,2026,6,19,9,25,202625
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-011676,itm-8b86e5de-889d-4c5a-bf14-8ba058a4101d,Pulled Pork Taco (PB),1,1,7.99,4,22.09,DineIn,2026-06-19 09:37:00,2026-06-19,2026,6,19,9,25,202625
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-011676,itm-e5919685-4155-4ae9-91dd-514819908649,Mango(PB),4,1,3.1,4,22.09,DineIn,2026-06-19 09:37:00,2026-06-19,2026,6,19,9,25,202625
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-011678,itm-ce9fa280-a2b2-4305-a5f4-16c473bc220f,Chicken Quesadilla (PB),1,1,4.99,3,9.69,DineIn,2026-06-06 14:01:00,2026-06-06,2026,6,6,14,23,202623
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-011678,itm-e5ff0495-3c2a-4c6d-97d7-0c1caf7e1978,Veggie Burrito (PB),1,1,4.5,3,9.69,DineIn,2026-06-06 14:01:00,2026-06-06,2026,6,6,14,23,202623
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-011678,itm-8f3457a8-35ef-435b-8ea4-1b103db2834b,Sweetened Iced Tea (PB),3,1,0.2,3,9.69,DineIn,2026-06-06 14:01:00,2026-06-06,2026,6,6,14,23,202623
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150634244,ORD-011681,itm-b1ec98e0-4668-4fb8-9d43-a83184aaaffa,Beef Burrito Bowl(PB),1,1,6.0,4,15.49,DineIn,2026-05-30 12:23:00,2026-05-30,2026,5,30,12,22,202622
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150634244,ORD-011681,itm-595b18a7-a24b-44e5-9353-8b6b3ed89c70,Chips And Queso (PB),2,1,0.5,4,15.49,DineIn,2026-05-30 12:23:00,2026-05-30,2026,5,30,12,22,202622
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150634244,ORD-011681,itm-e662409e-8bef-4774-b4a7-76369395ef00,Elotes (PB),2,1,4.0,4,15.49,DineIn,2026-05-30 12:23:00,2026-05-30,2026,5,30,12,22,202622
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150634244,ORD-011681,itm-ce9fa280-a2b2-4305-a5f4-16c473bc220f,Chicken Quesadilla (PB),1,1,4.99,4,15.49,DineIn,2026-05-30 12:23:00,2026-05-30,2026,5,30,12,22,202622
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150833669,ORD-011685,itm-316f6a0e-a859-4a88-a11f-b93ad7deb418,Ground Beef Burrito (PB),1,1,6.0,3,9.6,DineIn,2026-05-29 10:38:00,2026-05-29,2026,5,29,10,22,202622
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150833669,ORD-011685,itm-5eba8035-14f7-49e6-9150-4846b539d451,Fruit Punch(PB),4,1,3.1,3,9.6,DineIn,2026-05-29 10:38:00,2026-05-29,2026,5,29,10,22,202622
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150833669,ORD-011685,itm-595b18a7-a24b-44e5-9353-8b6b3ed89c70,Chips And Queso (PB),2,1,0.5,3,9.6,DineIn,2026-05-29 10:38:00,2026-05-29,2026,5,29,10,22,202622
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150835654,ORD-011687,itm-b1ec98e0-4668-4fb8-9d43-a83184aaaffa,Beef Burrito Bowl(PB),1,1,6.0,2,9.1,DineIn,2026-05-01 19:00:00,2026-05-01,2026,5,1,19,18,202618
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150835654,ORD-011687,itm-05c73b37-1921-404e-b5e4-c28041762f8a,Pineapple(PB),4,1,3.1,2,9.1,DineIn,2026-05-01 19:00:00,2026-05-01,2026,5,1,19,18,202618
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150833669,ORD-011690,itm-8d68bf55-9269-4ddd-a3d8-26e089e133b9,Vegetarian Burrito Bowl (PB),1,1,5.0,9,52.4,DineIn,2026-05-25 12:41:00,2026-05-25,2026,5,25,12,22,202622
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150833669,ORD-011690,itm-fa906c20-2d01-4c89-ba3b-c4b96e7380ad,Beef Taco (PB),1,2,5.0,9,52.4,DineIn,2026-05-25 12:41:00,2026-05-25,2026,5,25,12,22,202622
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150833669,ORD-011690,itm-063f60b9-c441-4be4-90e7-605b47579670,Pico’s Birria Taco(PB),1,3,6.0,9,52.4,DineIn,2026-05-25 12:41:00,2026-05-25,2026,5,25,12,22,202622
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150833669,ORD-011690,itm-1b92e7f0-cc3e-4867-89b2-8c8ac9f58345,Pico’s Al Pastor Taco(PB),1,1,5.5,9,52.4,DineIn,2026-05-25 12:41:00,2026-05-25,2026,5,25,12,22,202622
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150833669,ORD-011690,itm-5eba8035-14f7-49e6-9150-4846b539d451,Fruit Punch(PB),4,1,3.1,9,52.4,DineIn,2026-05-25 12:41:00,2026-05-25,2026,5,25,12,22,202622
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150833669,ORD-011690,itm-05c73b37-1921-404e-b5e4-c28041762f8a,Pineapple(PB),4,1,3.1,9,52.4,DineIn,2026-05-25 12:41:00,2026-05-25,2026,5,25,12,22,202622
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150833669,ORD-011690,itm-3a06733d-656b-4b31-932d-de5e6d3d8b96,Unsweetened Iced Tea (PB),3,1,0.2,9,52.4,DineIn,2026-05-25 12:41:00,2026-05-25,2026,5,25,12,22,202622
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150833669,ORD-011690,itm-a2440e0d-7594-4e7d-aaa8-5ea1b3ef70ba,Loaded Nachos (PB),2,1,5.0,9,52.4,DineIn,2026-05-25 12:41:00,2026-05-25,2026,5,25,12,22,202622
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150833669,ORD-011690,itm-7a161dbe-2583-4cca-a300-e81c7241b2c3,Chips and Salsa (PB),2,1,2.5,9,52.4,DineIn,2026-05-25 12:41:00,2026-05-25,2026,5,25,12,22,202622
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-011693,itm-ce9fa280-a2b2-4305-a5f4-16c473bc220f,Chicken Quesadilla (PB),1,1,4.99,3,6.48,DineIn,2026-04-05 14:37:00,2026-04-05,2026,4,5,14,14,202614
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-011693,itm-d606bfb8-dc01-40cd-a500-88e1e20911b8,Soft Drink (PB),3,1,0.99,3,6.48,DineIn,2026-04-05 14:37:00,2026-04-05,2026,4,5,14,14,202614
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-011693,itm-595b18a7-a24b-44e5-9353-8b6b3ed89c70,Chips And Queso (PB),2,1,0.5,3,6.48,DineIn,2026-04-05 14:37:00,2026-04-05,2026,4,5,14,14,202614
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150835654,ORD-011695,itm-766ef0e9-02b6-4894-ade0-48a21588b4b9,Chicken Burrito Bowl (PB),1,1,5.5,3,8.2,DineIn,2026-04-08 19:45:00,2026-04-08,2026,4,8,19,15,202615
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150835654,ORD-011695,itm-8f3457a8-35ef-435b-8ea4-1b103db2834b,Sweetened Iced Tea (PB),3,1,0.2,3,8.2,DineIn,2026-04-08 19:45:00,2026-04-08,2026,4,8,19,15,202615
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150835654,ORD-011695,itm-7a161dbe-2583-4cca-a300-e81c7241b2c3,Chips and Salsa (PB),2,1,2.5,3,8.2,DineIn,2026-04-08 19:45:00,2026-04-08,2026,4,8,19,15,202615
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-011696,itm-063f60b9-c441-4be4-90e7-605b47579670,Pico’s Birria Taco(PB),1,1,6.0,2,11.5,DineIn,2026-06-06 19:06:00,2026-06-06,2026,6,6,19,23,202623
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-011696,itm-1b92e7f0-cc3e-4867-89b2-8c8ac9f58345,Pico’s Al Pastor Taco(PB),1,1,5.5,2,11.5,DineIn,2026-06-06 19:06:00,2026-06-06,2026,6,6,19,23,202623
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-011705,itm-21f0d419-1743-4388-a2b6-b88860ad0d2b,Shrimp Burrito Bowl (PB),1,1,7.0,4,31.2,DineIn,2026-05-13 21:19:00,2026-05-13,2026,5,13,21,20,202620
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-011705,itm-a3299a4e-fd91-4a6b-9015-bf458ce6eeac,Shrimp Taco (PB),1,3,6.0,4,31.2,DineIn,2026-05-13 21:19:00,2026-05-13,2026,5,13,21,20,202620
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-011705,itm-871941bb-4a43-4efc-9724-e9c0b50dedd7,Lime(PB),4,1,3.1,4,31.2,DineIn,2026-05-13 21:19:00,2026-05-13,2026,5,13,21,20,202620
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-011705,itm-5eba8035-14f7-49e6-9150-4846b539d451,Fruit Punch(PB),4,1,3.1,4,31.2,DineIn,2026-05-13 21:19:00,2026-05-13,2026,5,13,21,20,202620
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-011706,itm-21f0d419-1743-4388-a2b6-b88860ad0d2b,Shrimp Burrito Bowl (PB),1,1,7.0,5,23.6,DineIn,2026-06-16 21:09:00,2026-06-16,2026,6,16,21,25,202625
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-011706,itm-aedd3455-d266-40b4-a287-4fa938afe0d0,Build Your Own Tacos (PB),1,1,4.0,5,23.6,DineIn,2026-06-16 21:09:00,2026-06-16,2026,6,16,21,25,202625
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-011706,itm-063f60b9-c441-4be4-90e7-605b47579670,Pico’s Birria Taco(PB),1,1,6.0,5,23.6,DineIn,2026-06-16 21:09:00,2026-06-16,2026,6,16,21,25,202625
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-011706,itm-bcd8161c-22a5-4c64-b3f8-b10137a1486f,Shrimp Burrito (PB),1,1,6.5,5,23.6,DineIn,2026-06-16 21:09:00,2026-06-16,2026,6,16,21,25,202625
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-011706,itm-3689d651-2ef5-465c-b226-78098f718aec,Iced Water (PB),3,1,0.1,5,23.6,DineIn,2026-06-16 21:09:00,2026-06-16,2026,6,16,21,25,202625
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-011707,itm-3433fa46-2da0-46ce-bcd1-dbe3eb289c05,Chicken Taco (PB),1,3,4.5,2,17.5,DineIn,2026-04-05 12:10:00,2026-04-05,2026,4,5,12,14,202614
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-011707,itm-f346b454-26c4-44df-b92e-5554ec2bcdd7,Rice and Beans (PB),2,1,4.0,2,17.5,DineIn,2026-04-05 12:10:00,2026-04-05,2026,4,5,12,14,202614
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150835654,ORD-011708,itm-705fb9a6-9630-45f7-bf73-5288ce16b75d,Triple Fusion Burrito (PB),1,1,7.0,3,15.99,DineIn,2026-05-06 14:36:00,2026-05-06,2026,5,6,14,19,202619
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150835654,ORD-011708,itm-d606bfb8-dc01-40cd-a500-88e1e20911b8,Soft Drink (PB),3,1,0.99,3,15.99,DineIn,2026-05-06 14:36:00,2026-05-06,2026,5,6,14,19,202619
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150835654,ORD-011708,itm-e3623351-09bd-4e03-8b7f-20803e017255,Churros (PB),4,1,8.0,3,15.99,DineIn,2026-05-06 14:36:00,2026-05-06,2026,5,6,14,19,202619
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150833669,ORD-011709,itm-3433fa46-2da0-46ce-bcd1-dbe3eb289c05,Chicken Taco (PB),1,1,4.5,2,4.6,DineIn,2026-05-17 21:27:00,2026-05-17,2026,5,17,21,20,202620
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150833669,ORD-011709,itm-3689d651-2ef5-465c-b226-78098f718aec,Iced Water (PB),3,1,0.1,2,4.6,DineIn,2026-05-17 21:27:00,2026-05-17,2026,5,17,21,20,202620
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-011710,itm-766ef0e9-02b6-4894-ade0-48a21588b4b9,Chicken Burrito Bowl (PB),1,1,5.5,6,33.69,DineIn,2026-05-10 14:54:00,2026-05-10,2026,5,10,14,19,202619
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-011710,itm-5ff1a09a-73bc-4510-ad65-a5f5498523f6,Chicken Burrito (PB),1,1,5.0,6,33.69,DineIn,2026-05-10 14:54:00,2026-05-10,2026,5,10,14,19,202619
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-011710,itm-3433fa46-2da0-46ce-bcd1-dbe3eb289c05,Chicken Taco (PB),1,2,4.5,6,33.69,DineIn,2026-05-10 14:54:00,2026-05-10,2026,5,10,14,19,202619
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-011710,itm-8b86e5de-889d-4c5a-bf14-8ba058a4101d,Pulled Pork Taco (PB),1,1,7.99,6,33.69,DineIn,2026-05-10 14:54:00,2026-05-10,2026,5,10,14,19,202619
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-011710,itm-31051eb0-09f6-4f27-9308-0d688026b31b,Strawberry(PB),4,1,3.1,6,33.69,DineIn,2026-05-10 14:54:00,2026-05-10,2026,5,10,14,19,202619
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-011710,itm-0d9e6750-2d85-47db-b00f-386598dd917e,Passion Fruit(PB),4,1,3.1,6,33.69,DineIn,2026-05-10 14:54:00,2026-05-10,2026,5,10,14,19,202619
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-011712,itm-705fb9a6-9630-45f7-bf73-5288ce16b75d,Triple Fusion Burrito (PB),1,1,7.0,2,11.0,DineIn,2026-05-22 09:00:00,2026-05-22,2026,5,22,9,21,202621
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-011712,itm-f346b454-26c4-44df-b92e-5554ec2bcdd7,Rice and Beans (PB),2,1,4.0,2,11.0,DineIn,2026-05-22 09:00:00,2026-05-22,2026,5,22,9,21,202621
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150833669,ORD-011713,itm-ec43648a-dd3a-4611-86e8-5a6e3ea09975,Build Your Own Quesadilla (PB),1,1,3.99,2,9.99,DineIn,2026-04-08 14:13:00,2026-04-08,2026,4,8,14,15,202615
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150833669,ORD-011713,itm-b1ec98e0-4668-4fb8-9d43-a83184aaaffa,Beef Burrito Bowl(PB),1,1,6.0,2,9.99,DineIn,2026-04-08 14:13:00,2026-04-08,2026,4,8,14,15,202615
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-011716,itm-21f0d419-1743-4388-a2b6-b88860ad0d2b,Shrimp Burrito Bowl (PB),1,1,7.0,3,20.0,DineIn,2026-05-12 19:06:00,2026-05-12,2026,5,12,19,20,202620
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-011716,itm-fa906c20-2d01-4c89-ba3b-c4b96e7380ad,Beef Taco (PB),1,1,5.0,3,20.0,DineIn,2026-05-12 19:06:00,2026-05-12,2026,5,12,19,20,202620
loc-7e11383c-03a8-40bb-866e-ec596d780773,,ORD-011716,itm-e3623351-09bd-4e03-8b7f-20803e017255,Churros (PB),4,1,8.0,3,20.0,DineIn,2026-05-12 19:06:00,2026-05-12,2026,5,12,19,20,202620
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150835654,ORD-011719,itm-46894bf7-69ab-4f6d-8f88-6f315ef193e3,Carnitas Burrito Bowl (PB),1,1,6.0,3,7.49,DineIn,2026-05-29 20:50:00,2026-05-29,2026,5,29,20,22,202622
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150835654,ORD-011719,itm-d606bfb8-dc01-40cd-a500-88e1e20911b8,Soft Drink (PB),3,1,0.99,3,7.49,DineIn,2026-05-29 20:50:00,2026-05-29,2026,5,29,20,22,202622
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150835654,ORD-011719,itm-595b18a7-a24b-44e5-9353-8b6b3ed89c70,Chips And Queso (PB),2,1,0.5,3,7.49,DineIn,2026-05-29 20:50:00,2026-05-29,2026,5,29,20,22,202622
loc-7e11383c-03a8-40bb-866e-ec596d780773,gfc-202607150834768,ORD-011721,itm-3433fa46-2da0-46ce-bcd1-dbe3eb289c05,Chicken Taco (PB),1,2,4.5,5,24.09,DineIn,2026-05-14 19:07:00,2026-05-14,2026,5,14,19,20,202620
